filename,target,category,src_file,take,duration,sr
1-155858-F-25.wav,footsteps,Human non speech sounds,155858,F,5.0,44100
1-88574-A-8.wav,sheep,Animals,88574,A,5.0,44100
3-118069-B-27.wav,brushing teeth,Human non speech sounds,118069,B,5.0,44100
1-50625-A-17.wav,pouring water,Natural soundscapes,50625,A,5.0,44100
3-216281-A-39.wav,glass breaking,Interior/domestic sounds,216281,A,5.0,44100
2-124662-A-11.wav,sea waves,Natural soundscapes,124662,A,5.0,44100
2-69131-A-5.wav,cat,Animals,69131,A,5.0,44100
4-107120-A-33.wav,door wood creaks,Interior/domestic sounds,107120,A,5.0,44100
5-200339-A-1.wav,rooster,Animals,200339,A,5.0,44100
1-52323-A-24.wav,coughing,Human non speech sounds,52323,A,5.0,44100
3-143933-A-38.wav,clock tick,Interior/domestic sounds,143933,A,5.0,44100
5-234923-A-32.wav,keyboard typing,Interior/domestic sounds,234923,A,5.0,44100
3-119120-B-48.wav,fireworks,Exterior/urban noises,119120,B,5.0,44100
5-170338-A-41.wav,chainsaw,Exterior/urban noises,170338,A,5.0,44100
4-125071-A-19.wav,thunderstorm,Natural soundscapes,125071,A,5.0,44100
1-27403-A-28.wav,snoring,Human non speech sounds,27403,A,5.0,44100
5-184323-A-42.wav,siren,Exterior/urban noises,184323,A,5.0,44100
4-181955-B-3.wav,cow,Animals,181955,B,5.0,44100
5-187444-A-33.wav,door wood creaks,Interior/domestic sounds,187444,A,5.0,44100
4-198962-A-25.wav,footsteps,Human non speech sounds,198962,A,5.0,44100
5-257642-A-39.wav,glass breaking,Interior/domestic sounds,257642,A,5.0,44100
4-157297-A-21.wav,sneezing,Human non speech sounds,157297,A,5.0,44100
1-26188-A-30.wav,door wood knock,Interior/domestic sounds,26188,A,5.0,44100
2-153388-A-31.wav,mouse click,Interior/domestic sounds,153388,A,5.0,44100
5-178997-A-24.wav,coughing,Human non speech sounds,178997,A,5.0,44100
3-142006-A-10.wav,rain,Natural soundscapes,142006,A,5.0,44100
2-120586-A-6.wav,hen,Animals,120586,A,5.0,44100
1-69641-A-3.wav,cow,Animals,69641,A,5.0,44100
2-18766-B-12.wav,crackling fire,Natural soundscapes,18766,B,5.0,44100
4-185415-A-21.wav,sneezing,Human non speech sounds,185415,A,5.0,44100
1-71030-A-6.wav,hen,Animals,71030,A,5.0,44100
2-109371-C-16.wav,wind,Natural soundscapes,109371,C,5.0,44100
2-110613-A-13.wav,crickets,Natural soundscapes,110613,A,5.0,44100
2-188822-A-40.wav,helicopter,Exterior/urban noises,188822,A,5.0,44100
3-249913-A-25.wav,footsteps,Human non speech sounds,249913,A,5.0,44100
2-209478-A-25.wav,footsteps,Human non speech sounds,209478,A,5.0,44100
4-194754-A-0.wav,dog,Animals,194754,A,5.0,44100
3-143119-A-21.wav,sneezing,Human non speech sounds,143119,A,5.0,44100
2-141584-A-38.wav,clock tick,Interior/domestic sounds,141584,A,5.0,44100
1-101336-A-30.wav,door wood knock,Interior/domestic sounds,101336,A,5.0,44100
2-87412-A-24.wav,coughing,Human non speech sounds,87412,A,5.0,44100
1-13571-A-46.wav,church bells,Exterior/urban noises,13571,A,5.0,44100
5-243635-A-29.wav,drinking sipping,Human non speech sounds,243635,A,5.0,44100
2-39443-A-19.wav,thunderstorm,Natural soundscapes,39443,A,5.0,44100
5-219379-C-11.wav,sea waves,Natural soundscapes,219379,C,5.0,44100
5-189212-A-12.wav,crackling fire,Natural soundscapes,189212,A,5.0,44100
4-185619-A-21.wav,sneezing,Human non speech sounds,185619,A,5.0,44100
5-254832-B-15.wav,water drops,Natural soundscapes,254832,B,5.0,44100
3-154378-A-30.wav,door wood knock,Interior/domestic sounds,154378,A,5.0,44100
3-96606-A-49.wav,hand saw,Exterior/urban noises,96606,A,5.0,44100
3-164592-A-15.wav,water drops,Natural soundscapes,164592,A,5.0,44100
1-12653-A-15.wav,water drops,Natural soundscapes,12653,A,5.0,44100
3-71964-A-4.wav,frog,Animals,71964,A,5.0,44100
5-251963-A-47.wav,airplane,Exterior/urban noises,251963,A,5.0,44100
2-119139-A-31.wav,mouse click,Interior/domestic sounds,119139,A,5.0,44100
4-171207-A-12.wav,crackling fire,Natural soundscapes,171207,A,5.0,44100
1-69760-A-16.wav,wind,Natural soundscapes,69760,A,5.0,44100
1-45645-A-31.wav,mouse click,Interior/domestic sounds,45645,A,5.0,44100
4-157611-A-41.wav,chainsaw,Exterior/urban noises,157611,A,5.0,44100
1-51805-E-33.wav,door wood creaks,Interior/domestic sounds,51805,E,5.0,44100
1-25781-A-48.wav,fireworks,Exterior/urban noises,25781,A,5.0,44100
4-165845-B-45.wav,train,Exterior/urban noises,165845,B,5.0,44100
5-207836-C-29.wav,drinking sipping,Human non speech sounds,207836,C,5.0,44100
4-194981-A-25.wav,footsteps,Human non speech sounds,194981,A,5.0,44100
4-218199-E-35.wav,washing machine,Interior/domestic sounds,218199,E,5.0,44100
4-198965-A-38.wav,clock tick,Interior/domestic sounds,198965,A,5.0,44100
5-179865-A-43.wav,car horn,Exterior/urban noises,179865,A,5.0,44100
2-92978-A-29.wav,drinking sipping,Human non speech sounds,92978,A,5.0,44100
1-79236-A-36.wav,vacuum cleaner,Interior/domestic sounds,79236,A,5.0,44100
2-87780-A-33.wav,door wood creaks,Interior/domestic sounds,87780,A,5.0,44100
1-115545-B-48.wav,fireworks,Exterior/urban noises,115545,B,5.0,44100
3-148297-A-37.wav,clock alarm,Interior/domestic sounds,148297,A,5.0,44100
2-109371-D-16.wav,wind,Natural soundscapes,109371,D,5.0,44100
4-185613-A-32.wav,keyboard typing,Interior/domestic sounds,185613,A,5.0,44100
5-243449-A-14.wav,chirping birds,Natural soundscapes,243449,A,5.0,44100
4-172736-B-36.wav,vacuum cleaner,Interior/domestic sounds,172736,B,5.0,44100
5-263902-A-36.wav,vacuum cleaner,Interior/domestic sounds,263902,A,5.0,44100
3-126113-A-26.wav,laughing,Human non speech sounds,126113,A,5.0,44100
3-103599-A-25.wav,footsteps,Human non speech sounds,103599,A,5.0,44100
1-19026-A-43.wav,car horn,Exterior/urban noises,19026,A,5.0,44100
3-135469-A-35.wav,washing machine,Interior/domestic sounds,135469,A,5.0,44100
4-186962-A-44.wav,engine,Exterior/urban noises,186962,A,5.0,44100
5-51149-A-25.wav,footsteps,Human non speech sounds,51149,A,5.0,44100
5-213836-D-9.wav,crow,Animals,213836,D,5.0,44100
5-156999-C-19.wav,thunderstorm,Natural soundscapes,156999,C,5.0,44100
3-151269-A-35.wav,washing machine,Interior/domestic sounds,151269,A,5.0,44100
5-244315-B-6.wav,hen,Animals,244315,B,5.0,44100
1-51170-A-18.wav,toilet flush,Natural soundscapes,51170,A,5.0,44100
2-78651-A-44.wav,engine,Exterior/urban noises,78651,A,5.0,44100
5-237315-A-31.wav,mouse click,Interior/domestic sounds,237315,A,5.0,44100
2-78562-A-37.wav,clock alarm,Interior/domestic sounds,78562,A,5.0,44100
1-19501-A-7.wav,insects,Animals,19501,A,5.0,44100
4-186518-A-30.wav,door wood knock,Interior/domestic sounds,186518,A,5.0,44100
4-107122-A-33.wav,door wood creaks,Interior/domestic sounds,107122,A,5.0,44100
1-72229-A-6.wav,hen,Animals,72229,A,5.0,44100
5-219379-B-11.wav,sea waves,Natural soundscapes,219379,B,5.0,44100
2-59565-A-46.wav,church bells,Exterior/urban noises,59565,A,5.0,44100
5-189237-A-12.wav,crackling fire,Natural soundscapes,189237,A,5.0,44100
